subject_id,display_name,param_count_b,log_param_count,provider,arch_family,is_instruct,is_multimodal,is_closed,is_swebench_agent,is_reward_model,is_fc_variant,is_reasoning,arena_elo,arena_rank,arena_votes,hf_downloads,hf_likes,hf_created_at,openrouter_context_length,openrouter_prompt_price
07605963336c6553,SmolVLM-Synthetic,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
afa9b0c493888bc6,SmolVLM2,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
3f665826623146a9,SmolVLM2-256M,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
08e4e8f4626ef084,SmolVLM2-500M,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
f0f8b117b8a381e4,Step1.5V-mini,,,other_closed,other,0,0,1,0,0,0,0,,,,,,,,
6104bf60c39d0eca,Step1V,,,other_closed,other,0,0,1,0,0,0,0,,,,,,,,
c6cc6eb164f9bd37,Step1o,,,other_closed,other,0,0,1,0,0,0,0,,,,,,,,
82b1ce5ac1b9f99f,Taiyi,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
b4bb585bf2b5039f,TeleMM,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
c9a53704923054de,TransCore_M,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
fc7e1d3e2e63de73,VILA1.5-13b,13.0,1.1139433523068367,other_open,other,0,1,0,0,0,0,0,,,,,,,,
90c47cf78d919d34,VILA1.5-3b,3.0,0.47712125471966244,other_open,other,0,1,0,0,0,0,0,,,,,,,,
b9898ce5f5477f68,VILA1.5-40b,40.0,1.6020599913279623,other_open,other,0,1,0,0,0,0,0,,,,,,,,
b83249ae3ebcb021,VXVERSE,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
7c896e04d98a17bf,Vintern-1B-v2,1.0,0.0,other_open,other,0,1,0,0,0,0,0,,,,,,,,
0b24a4b9070e3683,Vintern-3B-beta,3.0,0.47712125471966244,other_open,other,0,1,0,0,0,0,0,,,,,,,,
3dee902a4143fec8,VisualGLM_6b,6.0,0.7781512503836436,zhipu,other,0,0,1,0,0,0,0,,,,,,,,
d0606e1de5b5dae6,WeMM,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
fa19baa07e8cb9e7,XComposer,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
72418b15193c6902,XComposer2,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
5135b4c96aa9b1ee,XComposer2_1.8b,1.8,0.25527250510330607,other_open,other,0,1,0,0,0,0,0,,,,,,,,
d28bef6aa83e97dc,XComposer2_4KHD,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
b97060f0a21c7577,XComposer2d5,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
f6057b899f709501,XinYuan-VL-2B-Instruct,2.0,0.3010299956639812,other_open,other,1,1,0,0,0,0,0,,,,,,,,
a4394b9e8c420457,Yi-Vision,,,other_open,yi,0,1,0,0,0,0,0,,,,,,,,
2e7ea71bcd2efbc7,Yi_VL_34B,34.0,1.5314789170422551,other_open,yi,0,1,0,0,0,0,0,,,,,,,,
0892a0ee4f07bf7e,Yi_VL_6B,6.0,0.7781512503836436,other_open,yi,0,1,0,0,0,0,0,,,,,,,,
fed57c7c2d0b8713,abab6.5s,,,minimax,other,0,0,1,0,0,0,0,,,,,,,,
37757f8183209353,abab7-preview,,,minimax,other,0,0,1,0,0,0,0,,,,,,,,
889d41d93ff4b72e,bailingMM,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
5bed7cd0e1733f92,bailingMM-Lite,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
0722cd9574a8278c,cambrian_13b,13.0,1.1139433523068367,other_open,other,0,1,0,0,0,0,0,,,,,,,,
cdda8da58411950d,cambrian_34b,34.0,1.5314789170422551,other_open,other,0,1,0,0,0,0,0,,,,,,,,
3f5cddea21a6665a,cambrian_8b,8.0,0.9030899869919435,other_open,other,0,1,0,0,0,0,0,,,,,,,,
662695c47c198ec6,chameleon_30b,30.0,1.4771212547196624,other_open,other,0,1,0,0,0,0,0,,,,,,,,
a484a5d9f5df8111,chameleon_7b,7.0,0.8450980400142568,other_open,other,0,1,0,0,0,0,0,,,,,,,,
b4019ca3da5d6d91,cogvlm-chat,,,other_open,other,1,1,0,0,0,0,0,,,,,,,,
e5d8bcb0e74819aa,cogvlm2-llama3-chat-19B,19.0,1.2787536009528289,meta,llama,1,1,0,0,0,0,0,,,,,,,,
70bc975d1931d329,deepseek_vl2,,,deepseek,deepseek,0,0,0,0,0,0,0,1271.291274897453,224.0,24572.0,,,,131072.0,2.52e-07
7ed5d1b5d2037fd0,deepseek_vl2_small,,,deepseek,deepseek,0,0,0,0,0,0,0,1271.291274897453,224.0,24572.0,,,,131072.0,2.52e-07
62c78e607c37e16c,deepseek_vl2_tiny,,,deepseek,deepseek,0,0,0,0,0,0,0,1271.291274897453,224.0,24572.0,,,,131072.0,2.52e-07
9c7aa42829429077,deepseek_vl_1.3b,1.3,0.11394335230683679,deepseek,deepseek,0,0,0,0,0,0,0,1271.291274897453,224.0,24572.0,,,,131072.0,2.52e-07
8e7270a7408a9dca,deepseek_vl_7b,7.0,0.8450980400142568,deepseek,deepseek,0,0,0,0,0,0,0,1271.291274897453,224.0,24572.0,,,,131072.0,2.52e-07
7cf9cc96a6ec6c93,emu2_chat,,,other_open,other,1,1,0,0,0,0,0,,,,,,,,
200407845967c29c,emu3_chat,,,other_open,other,1,1,0,0,0,0,0,,,,,,,,
bb73ad25b5b630c9,flamingov2,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
58b9780cd4ecbed0,glm-4v-9b,9.0,0.9542425094393249,zhipu,other,0,0,1,0,0,0,0,,,,,,,,
0d012ec947e6fb53,grok-2-vision-1212,,,xai,other,0,1,1,0,0,0,0,1304.6245055850504,190.0,63498.0,,,,,
8aea4f822604e3d4,h2ovl-mississippi-1b,1.0,0.0,other_open,other,0,1,0,0,0,0,0,,,,,,,,
ebe36bc1b3874216,h2ovl-mississippi-2b,2.0,0.3010299956639812,other_open,other,0,1,0,0,0,0,0,,,,,,,,
ff7f2ec20f7dfe62,idefics2_8b,2.8,0.4471580313422192,other_open,other,0,1,0,0,0,0,0,,,,,,,,
9a1f4ed02d90c85f,idefics_80b_instruct,,,other_open,other,1,1,0,0,0,0,0,,,,,,,,
2fff8ea0baa68bbd,idefics_9b_instruct,,,other_open,other,1,1,0,0,0,0,0,,,,,,,,
688f680b33a0f73e,instructblip_13b,13.0,1.1139433523068367,other_open,other,1,1,0,0,0,0,0,,,,,,,,
ce032ef932cc452e,instructblip_7b,7.0,0.8450980400142568,other_open,other,1,1,0,0,0,0,0,,,,,,,,
64d54df0e62c13b3,llava-internlm-7b,7.0,0.8450980400142568,other_open,internvl,0,1,0,0,0,0,0,,,,,,,,
6e3bd90ba5466f26,llava-internlm2-20b,20.0,1.3010299956639813,other_open,internvl,0,1,0,0,0,0,0,,,,,,,,
c60bf23566dce3c6,llava-internlm2-7b,7.0,0.8450980400142568,other_open,internvl,0,1,0,0,0,0,0,,,,,,,,
30b915d09a2a202a,llava-llama-3-8b,8.0,0.9030899869919435,meta,llama,0,1,0,0,0,0,0,,,,,,,,
d34e4925e100a193,llava-v1.5-13b-xtuner,13.0,1.1139433523068367,other_open,llava,0,1,0,0,0,0,0,,,,,,,,
a9fb02164110c56e,llava-v1.5-7b-xtuner,7.0,0.8450980400142568,other_open,llava,0,1,0,0,0,0,0,,,,,,,,
2c539c2d86e2027c,llava_next_interleave_7b,7.0,0.8450980400142568,other_open,llava,0,1,0,0,0,0,0,,,,,,,,
f78647155e5adda1,llava_next_interleave_7b_dpo,,,other_open,llava,1,1,0,0,0,0,0,,,,,,,,
156ddd996bb66ea7,llava_next_llama3,,,meta,llama,0,1,0,0,0,0,0,,,,,,,,
9701f5a1f54025c1,llava_next_mistral_7b,7.0,0.8450980400142568,mistral,mistral,0,1,0,0,0,0,0,,,,,,,,
1f903974d9b3a350,llava_next_qwen_32b,32.0,1.505149978319906,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
e4415883c99a381d,llava_next_vicuna_13b,13.0,1.1139433523068367,other_open,llama,0,1,0,0,0,0,0,1057.6993305003573,330.0,19367.0,,,,,
86e16ac58c4ae345,llava_next_vicuna_7b,7.0,0.8450980400142568,other_open,llama,0,1,0,0,0,0,0,1030.9875024693274,342.0,6923.0,,,,,
2fda0e9463fc85af,llava_next_yi_34b,34.0,1.5314789170422551,other_open,llava,0,1,0,0,0,0,0,,,,,,,,
53a90388487cafdd,llava_onevision_qwen2_0.5b_ov,,,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
47467d8f5949dae7,llava_onevision_qwen2_0.5b_si,,,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
e2c781458d9adad2,llava_onevision_qwen2_72b_ov,,,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
6a1500cd54a443f6,llava_onevision_qwen2_72b_si,,,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
89c8785d88254603,llava_onevision_qwen2_7b_ov,,,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
12bea9b0d60a3668,llava_onevision_qwen2_7b_si,,,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
06a843e3684c0811,llava_v1.5_13b,13.0,1.1139433523068367,other_open,llava,0,1,0,0,0,0,0,,,,,,,,
b843baabc365bea3,llava_v1.5_7b,7.0,0.8450980400142568,other_open,llava,0,1,0,0,0,0,0,,,,,,,,
278052f745871366,llava_v1_7b,,,other_open,llava,0,1,0,0,0,0,0,,,,,,,,
deb726c29c8a315b,mPLUG-Owl2,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
18bf258b07da3500,mPLUG-Owl3,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
9f2440993d28788b,minimonkey,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
c709dcf252154dbc,molmo-72B-0924,72.0,1.8573324964312685,other_open,other,0,1,0,0,0,0,0,,,,,,,,
5c9ea530102f6837,molmo-7B-D-0924,7.0,0.8450980400142568,other_open,other,0,1,0,0,0,0,0,,,,,,,,
cf8e83495d2aca36,molmo-7B-O-0924,7.0,0.8450980400142568,other_open,other,0,1,0,0,0,0,0,,,,,,,,
29953de0a2ca3ed9,molmoE-1B-0924,1.0,0.0,other_open,other,0,1,0,0,0,0,0,,,,,,,,
000c285457fc971f,monkey,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
a3dcbf26143e25db,monkey-chat,,,other_open,other,1,1,0,0,0,0,0,,,,,,,,
16a8f208c319189d,moonshot-v1-8k,,,other_closed,other,0,0,1,0,0,0,0,,,,,,,,
55a9f4f8994b1bbf,ola,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
2ae9f173978bdbfa,paligemma-3b-mix-448,3.0,0.47712125471966244,google,gemma,0,1,1,0,0,0,0,,,,,,,,
87516b8469933aad,qwen_base,,,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
95b2b4bc9a4426c0,qwen_chat,,,qwen,qwen,1,1,0,0,0,0,0,,,,,,,,
d465ce263718fc59,ross-qwen2-7b,7.0,0.8450980400142568,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
cadc409d8efb38ae,sharecaptioner,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
0d0f710089fbd299,sharegpt4v_13b,13.0,1.1139433523068367,other_open,other,0,1,0,0,0,0,0,,,,,,,,
0bb97b9eb173533c,sharegpt4v_7b,7.0,0.8450980400142568,other_open,other,0,1,0,0,0,0,0,,,,,,,,
64257c021ce39336,valley_eagle,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
c60bb268cddd90b4,varco-vision-hf,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
d25b82cf0233fff4,vita,,,other_open,other,0,1,0,0,0,0,0,,,,,,,,
e73ffd4a2dc4e63d,vita_qwen2,,,qwen,qwen,0,1,0,0,0,0,0,,,,,,,,
206e2a9826f85a2c,xgen-mm-phi3-dpo-r-v1.5,,,other_open,phi,1,1,0,0,0,0,0,,,,,,,,
14d379fa718b7245,xgen-mm-phi3-interleave-r-v1.5,,,other_open,phi,0,1,0,0,0,0,0,,,,,,,,
6fb7fd69baaecf19,DroidRun,,,other_open,other,0,0,0,0,0,0,0,,,,,,,,
4b42d72d6f97a883,FinalRun,,,other_open,other,0,0,0,0,0,0,0,,,,,,,,
162861aa30e55d79,AutoDevice,,,other_open,other,0,0,0,0,0,0,0,,,,,,,,
04eb984f2790d9a6,deepseek-coder-v2,,,deepseek,deepseek,0,0,0,0,0,0,0,1191.2354997060995,267.0,15147.0,,,,131072.0,2.52e-07
41a8859acddb9e33,gpt-4-0613,,,openai,gpt,0,0,1,0,0,0,0,1186.0505011303167,272.0,88723.0,,,,,
494a14f4d10a478c,gpt-4o-2024-08-06,,,openai,gpt,0,0,1,0,0,0,0,1282.5872296851026,211.0,45499.0,,,,128000.0,2.5e-06
e6019a85dcd32e56,llama-2-70b-chat,70.0,1.845098040014257,meta,llama,1,0,0,0,0,0,0,1115.2707015574847,302.0,38492.0,,,,,
f0e4233b732709d3,mistral-large-2407,,,mistral,mistral,0,0,0,0,0,0,0,1266.1858797082655,227.0,45459.0,,,,131072.0,2e-06
51c230f9d49a74b1,o1-mini-2024-09-12,,,openai,gpt,0,0,1,0,0,0,1,1317.1172406803225,184.0,51981.0,,,,,
9c7db77175def012,o1-preview-2024-09-12,,,openai,gpt,0,0,1,0,0,0,1,1352.8218650815286,152.0,31122.0,,,,,
5cc5438ea46715de,qwen1.5-72b-chat,72.0,1.8573324964312685,qwen,qwen,1,0,0,0,0,0,0,1166.195991115449,278.0,39302.0,,,,,
f1a9ce853db5d1bf,vicuna-33b,33.0,1.5185139398778875,other_open,llama,0,0,0,0,0,0,0,1105.3025669086428,308.0,22479.0,,,,,
a2a4d9fbcd854560,BitAgent_GoGoAgent,,,other_open,other,0,0,0,0,0,0,0,,,,,,,,
9d12a9fe706d0b0c,DeepSeek-V3,,,deepseek,deepseek,0,0,0,0,0,0,0,1271.291274897453,224.0,24572.0,,,,131072.0,2.52e-07
7fbe1614460b98b2,MadeAgents_Hammer2.1-0.5b,0.5,-0.3010299956639812,other_open,other,0,0,0,0,0,0,0,,,,,,,,
3a94a234fd25d686,MadeAgents_Hammer2.1-1.5b,1.5,0.17609125905568124,other_open,other,0,0,0,0,0,0,0,,,,,,,,
305f3b51b71b052d,MadeAgents_Hammer2.1-3b,3.0,0.47712125471966244,other_open,other,0,0,0,0,0,0,0,,,,,,,,
a2fb9b9155c1cdcd,MadeAgents_Hammer2.1-7b,7.0,0.8450980400142568,other_open,other,0,0,0,0,0,0,0,,,,,,,,
769f497a673d0135,Nexusflow-Raven-v2,,,other_open,other,0,0,0,0,0,0,0,,,,,,,,
72b00bcd40a5e4c6,NousResearch_Hermes-2-Pro-Llama-3-8B,8.0,0.9030899869919435,meta,llama,0,0,0,0,0,0,0,,,,,,,8192.0,1.4e-07
f525110a1ec4ae3e,NousResearch_Hermes-2-Pro-Mistral-7B,7.0,0.8450980400142568,mistral,mistral,0,0,0,0,0,0,0,,,,,,,,
330fc356b8036eae,Qwen_Qwen2-1.5B-Instruct,1.5,0.17609125905568124,qwen,qwen,1,0,0,0,0,0,0,,,,,,,,
5647d622af5bd5d8,Qwen_Qwen2-7B-Instruct,7.0,0.8450980400142568,qwen,qwen,1,0,0,0,0,0,0,,,,,,,,
059e4891ae785ec7,Qwen_Qwen2.5-0.5B-Instruct,0.5,-0.3010299956639812,qwen,qwen,1,0,0,0,0,0,0,,,,,,,,
259b2de8d5c5fa52,Qwen_Qwen2.5-1.5B-Instruct,1.5,0.17609125905568124,qwen,qwen,1,0,0,0,0,0,0,,,,,,,,
b1038632e6361518,Qwen_Qwen2.5-14B-Instruct,14.0,1.146128035678238,qwen,qwen,1,0,0,0,0,0,0,,,,,,,,
9629f6cd29e7873b,Qwen_Qwen2.5-32B-Instruct,32.0,1.505149978319906,qwen,qwen,1,0,0,0,0,0,0,,,,,,,,
e104700c784f96ac,Qwen_Qwen2.5-3B-Instruct,3.0,0.47712125471966244,qwen,qwen,1,0,0,0,0,0,0,,,,,,,,
704dc9b2235b4960,Qwen_Qwen2.5-72B-Instruct,72.0,1.8573324964312685,qwen,qwen,1,0,0,0,0,0,0,1269.067032985252,226.0,39406.0,,,,,
25e4cd936a0f0de5,Qwen_Qwen2.5-7B-Instruct,7.0,0.8450980400142568,qwen,qwen,1,0,0,0,0,0,0,,,,,,,,
47dd85f759c4a665,Salesforce_xLAM-1b-fc-r,1.0,0.0,other_open,other,0,0,0,0,0,0,0,,,,,,,,
62457f949cf19f29,Salesforce_xLAM-7b-fc-r,7.0,0.8450980400142568,other_open,other,0,0,0,0,0,0,0,,,,,,,,
0c9cfa0b1b133de5,Salesforce_xLAM-7b-r,7.0,0.8450980400142568,other_open,other,0,0,0,0,0,0,0,,,,,,,,
d3699808e6f983e8,Salesforce_xLAM-8x22b-r,176.0,2.24551266781415,other_open,other,0,0,0,0,0,0,0,,,,,,,,
90f7ba0926f632b8,Salesforce_xLAM-8x7b-r,56.0,1.7481880270062005,other_open,other,0,0,0,0,0,0,0,,,,,,,,
3d0e91d56edcda56,THUDM_glm-4-9b-chat,9.0,0.9542425094393249,zhipu,other,1,0,1,0,0,0,0,,,,,,,,
2e4c783f6a85c03e,Team-ACE_ToolACE-8B,8.0,0.9030899869919435,other_open,other,0,0,0,0,0,0,0,,,,,,,,
162eda995e0e11ab,claude-3-5-haiku-20241022,,,anthropic,claude,0,0,1,0,0,0,0,1255.3755713279434,237.0,70008.0,,,,200000.0,8e-07
558d1faf5f056e78,claude-3-5-haiku-20241022-FC,,,anthropic,claude,0,0,1,0,0,1,0,1255.3755713279434,237.0,70008.0,,,,200000.0,8e-07
0b9e75cf89d2a40c,claude-3-5-sonnet-20241022-FC,,,anthropic,claude,0,0,1,0,0,1,0,1280.9606550719923,215.0,82419.0,,,,,
a4fc1b00c7583edb,claude-3-opus-20240229-FC,,,anthropic,claude,0,0,1,0,0,1,0,1262.0526881402443,233.0,194909.0,,,,,
300a67558f79d6e1,command-r-plus-FC,,,cohere,other,0,0,1,0,0,1,0,1203.8753497146824,262.0,77554.0,,,,,
e672eaf831890158,command-r7b-12-2024-FC,7.0,0.8450980400142568,cohere,other,0,0,1,0,0,1,0,1163.1784534602753,282.0,54036.0,,,,128000.0,3.75e-08
80f223d6a8857c78,databricks-dbrx-instruct,,,other_open,other,1,0,0,0,0,0,0,,,,,,,,
99da56b3944aa219,deepseek-ai_DeepSeek-Coder-V2-Instruct-0724,,,deepseek,deepseek,1,0,0,0,0,0,0,1271.291274897453,224.0,24572.0,,,,131072.0,2.52e-07
4e36e668ec6ce940,deepseek-ai_DeepSeek-Coder-V2-Lite-Instruct,,,deepseek,deepseek,1,0,0,0,0,0,0,1271.291274897453,224.0,24572.0,,,,131072.0,2.52e-07
0d9723e0d9f9e548,firefunction-v1-FC,,,other_open,other,0,0,0,0,0,1,0,,,,,,,,
a5781ad6243693cd,firefunction-v2-FC,,,other_open,other,0,0,0,0,0,1,0,,,,,,,,
023942379056d3e1,gemini-1.0-pro-002,,,google,gemini,0,0,1,0,0,0,0,,,,,,,,
698cd697710453f6,gemini-1.0-pro-002-FC,,,google,gemini,0,0,1,0,0,1,0,,,,,,,,
1ab895a35ece6765,gemini-1.5-flash-001-FC,,,google,gemini,0,0,1,0,0,1,0,1239.345929661898,241.0,62833.0,,,,,
21c90781a7c7de8b,gemini-1.5-flash-002-FC,,,google,gemini,0,0,1,0,0,1,0,1286.6970026606846,206.0,34902.0,,,,,
4f6a89ba936ef273,gemini-1.5-pro-001-FC,,,google,gemini,0,0,1,0,0,1,0,1273.5386105466528,222.0,79138.0,,,,,
6726dfe68d721a1e,gemini-1.5-pro-002-FC,,,google,gemini,0,0,1,0,0,1,0,1319.1675068563404,181.0,55606.0,,,,,
44295437add91cf8,gemini-2.0-flash-exp-FC,,,google,gemini,0,0,1,0,0,1,0,,,,,,,,
f3b75c5523441339,gemini-exp-1206,,,google,gemini,0,0,1,0,0,0,0,,,,,,,,
4a5a33613ef7fd63,gemini-exp-1206-FC,,,google,gemini,0,0,1,0,0,1,0,,,,,,,,
8c6eea649ff17cbe,google_gemma-2-27b-it,27.0,1.4313637641589874,google,gemma,1,0,1,0,0,0,0,1231.4165176608817,244.0,75754.0,,,,8192.0,6.5e-07
639192570a233040,google_gemma-2-2b-it,2.0,0.3010299956639812,google,gemma,1,0,1,0,0,0,0,1155.8129226393335,286.0,46616.0,,,,,
51a0e54357a080a4,google_gemma-2-9b-it,9.0,0.9542425094393249,google,gemma,1,0,1,0,0,0,0,1207.4304048045037,260.0,54611.0,,,,,
45dbf200f7f31030,gpt-3.5-turbo-0125-FC,,,openai,gpt,0,0,1,0,0,1,0,1124.9639882309173,298.0,66207.0,,,,16385.0,5e-07
0c379560706ede7b,gpt-4-turbo-2024-04-09-FC,,,openai,gpt,0,0,1,0,0,1,0,1271.733102895077,223.0,98114.0,,,,128000.0,1e-05
247c298f06e40daf,gpt-4o-2024-11-20,,,openai,gpt,0,0,1,0,0,0,0,1282.5872296851026,211.0,45499.0,,,,128000.0,2.5e-06
e4b2f12171527411,gpt-4o-2024-11-20-FC,,,openai,gpt,0,0,1,0,0,1,0,1282.5872296851026,211.0,45499.0,,,,128000.0,2.5e-06
150fcc8874d554e6,gpt-4o-mini-2024-07-18-FC,,,openai,gpt,0,0,1,0,0,1,0,1282.5872296851026,211.0,45499.0,,,,128000.0,2.5e-06
fb5e163813b1721a,ibm-granite_granite-20b-functioncalling,20.0,1.3010299956639813,other_open,other,0,0,0,0,0,0,0,,,,,,,,
717cce4bdf9dc5a8,meetkai_functionary-medium-v3.1-FC,,,other_open,other,0,0,0,0,0,1,0,,,,,,,,
a38096c3d4de4973,meetkai_functionary-small-v3.1-FC,,,other_open,other,0,0,0,0,0,1,0,,,,,,,,
41d04872adff8d92,meta-llama_Llama-3.1-70B-Instruct,70.0,1.845098040014257,meta,llama,1,0,0,0,0,0,0,1260.956515692058,234.0,55240.0,,,,131072.0,4e-07
039f6ddf45d8b242,meta-llama_Llama-3.1-70B-Instruct-FC,70.0,1.845098040014257,meta,llama,1,0,0,0,0,1,0,1260.956515692058,234.0,55240.0,,,,131072.0,4e-07
b7dcbb107ba2afca,meta-llama_Llama-3.1-8B-Instruct,8.0,0.9030899869919435,meta,llama,1,0,0,0,0,0,0,1186.6246654723261,271.0,49605.0,,,,131072.0,2e-08
ab059ca323324400,meta-llama_Llama-3.1-8B-Instruct-FC,8.0,0.9030899869919435,meta,llama,1,0,0,0,0,1,0,1186.6246654723261,271.0,49605.0,,,,131072.0,2e-08
d47ead7e1dfd73e5,meta-llama_Llama-3.2-1B-Instruct,1.0,0.0,meta,llama,1,0,0,0,0,0,0,1054.6778884319897,333.0,8045.0,,,,131072.0,2.7e-08
faf2495b6444432e,meta-llama_Llama-3.2-3B-Instruct,3.0,0.47712125471966244,meta,llama,1,0,0,0,0,0,0,1109.577555669796,305.0,7936.0,,,,131072.0,5.09e-08
ebe13d79fd24235a,meta-llama_Meta-Llama-3-70B-Instruct,70.0,1.845098040014257,meta,llama,1,0,0,0,0,0,0,1220.8415360600047,254.0,156876.0,,,,8192.0,5.1e-07
87b014f60049d709,meta-llama_Meta-Llama-3-8B-Instruct,8.0,0.9030899869919435,meta,llama,1,0,0,0,0,0,0,1165.647828499389,279.0,104642.0,,,,8192.0,4e-08
1cde68c82f5f61fc,mistral-large-2407-FC,,,mistral,mistral,0,0,0,0,0,1,0,1266.1858797082655,227.0,45459.0,,,,131072.0,2e-06
583343ebb951e676,mistral-medium-2312,,,mistral,mistral,0,0,0,0,0,0,0,1165.1819055400797,280.0,34550.0,,,,,
755c5aef5ea35eb1,mistral-small-2402,,,mistral,mistral,0,0,0,0,0,0,0,,,,,,,,
009ba01196c2e844,mistral-small-2402-FC,,,mistral,mistral,0,0,0,0,0,1,0,,,,,,,,
fe935524d51b2ca6,mistralai_Ministral-8B-Instruct-2410,8.0,0.9030899869919435,mistral,mistral,1,0,0,0,0,0,0,,,,,,,,
3c32ce4c90e53f73,o1-2024-12-17,,,openai,gpt,0,0,1,0,0,0,1,1365.840507088446,137.0,27807.0,,,,200000.0,1.5e-05
3059e5bcb6c9c796,o1-2024-12-17-FC,,,openai,gpt,0,0,1,0,0,1,1,,,,,,,,
e4c1347d52472e34,open-mistral-nemo-2407,,,mistral,mistral,0,0,0,0,0,0,0,,,,,,,131072.0,2e-08
b6912233f54b6a22,open-mistral-nemo-2407-FC,,,mistral,mistral,0,0,0,0,0,1,0,,,,,,,131072.0,2e-08
727b246a51836095,open-mixtral-8x22b,176.0,2.24551266781415,mistral,mistral,0,0,0,0,0,0,0,,,,,,,,
bc60c2df2072986d,open-mixtral-8x22b-FC,176.0,2.24551266781415,mistral,mistral,0,0,0,0,0,1,0,,,,,,,,
191bcc44b058770e,open-mixtral-8x7b,56.0,1.7481880270062005,mistral,mistral,0,0,0,0,0,0,0,,,,,,,,
84efd121c3a42520,openbmb_MiniCPM3-4B,4.0,0.6020599913279624,other_open,other,0,0,0,0,0,0,0,,,,,,,,
f2f5e2a1ddae240f,openbmb_MiniCPM3-4B-FC,4.0,0.6020599913279624,other_open,other,0,0,0,0,0,1,0,,,,,,,,
559433b61395f364,watt-ai_watt-tool-70B,70.0,1.845098040014257,other_open,other,0,0,0,0,0,0,0,,,,,,,,
851a4fe727970d3e,watt-ai_watt-tool-8B,8.0,0.9030899869919435,other_open,other,0,0,0,0,0,0,0,,,,,,,,
4526f8513b5090fe,Llama-2-70b-hf,70.0,1.845098040014257,meta,llama,0,0,0,0,0,0,0,,,,21888.0,855.0,2023-07-11,,
a6138cd2a352cc57,Llama-2-7b-hf,7.0,0.8450980400142568,meta,llama,0,0,0,0,0,0,0,,,,814071.0,2310.0,2023-07-13,,
e44016eaf4c6ea4d,Meta-Llama-3-70B,70.0,1.845098040014257,meta,llama,0,0,0,0,0,0,0,,,,122533.0,875.0,2024-04-17,,
43e7eba0ac90a477,Mistral-7B-v0.1,7.0,0.8450980400142568,mistral,mistral,0,0,0,0,0,0,0,1092.5414854203702,316.0,5006.0,923208.0,4093.0,2023-09-20,4096.0,1.1e-07
2c510d705b044c43,Mixtral-8x7B-v0.1,56.0,1.7481880270062005,mistral,mistral,0,0,0,0,0,0,0,1131.6018074452425,293.0,73503.0,106840.0,1808.0,2023-12-01,,
99a76e323194b65c,Qwen1.5-14B-Chat,14.0,1.146128035678238,qwen,qwen,1,0,0,0,0,0,0,1127.7367889145567,296.0,17839.0,16520.0,112.0,2024-01-30,,
c753cf89cbc09544,Qwen1.5-7B-Chat,7.0,0.8450980400142568,qwen,qwen,1,0,0,0,0,0,0,1083.5020949822524,319.0,4737.0,17704.0,186.0,2024-01-30,,
21e5b2217dda961f,Yi-34B,34.0,1.5314789170422551,other_open,yi,0,0,0,0,0,0,0,1128.5134256538236,295.0,15483.0,10005.0,1302.0,2023-11-01,,
bf432f9d856ab280,Yi-6B-Chat,6.0,0.7781512503836436,other_open,yi,1,0,0,0,0,0,0,,,,67017.0,70.0,2023-11-22,,
467c03cccec6a2c2,Yi-6B,6.0,0.7781512503836436,other_open,yi,0,0,0,0,0,0,0,,,,11721.0,375.0,2023-11-01,,
13a1cab4e22ad574,c4ai-command-r-v01,,,cohere,other,0,0,1,0,0,0,0,1163.1784534602753,282.0,54036.0,,,,,
7e284063ce251813,gemma-7b,7.0,0.8450980400142568,google,gemma,0,0,1,0,0,0,0,1056.1963414914187,332.0,8925.0,111922.0,3332.0,2024-02-08,,
